A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,6/2/2017 2:00,2017,6,2,2,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 3:00,2017,6,2,3,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 4:00,2017,6,2,4,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 5:00,2017,6,2,5,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 6:00,2017,6,2,6,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 7:00,2017,6,2,7,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 8:00,2017,6,2,8,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 9:00,2017,6,2,9,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 10:00,2017,6,2,10,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 11:00,2017,6,2,11,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 12:00,2017,6,2,12,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 13:00,2017,6,2,13,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 14:00,2017,6,2,14,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 15:00,2017,6,2,15,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 16:00,2017,6,2,16,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 17:00,2017,6,2,17,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 18:00,2017,6,2,18,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 19:00,2017,6,2,19,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 20:00,2017,6,2,20,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 21:00,2017,6,2,21,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 22:00,2017,6,2,22,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/2/2017 23:00,2017,6,2,23,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 0:00,2017,6,3,0,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 1:00,2017,6,3,1,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 2:00,2017,6,3,2,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 3:00,2017,6,3,3,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 4:00,2017,6,3,4,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 5:00,2017,6,3,5,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 6:00,2017,6,3,6,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 7:00,2017,6,3,7,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 8:00,2017,6,3,8,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 9:00,2017,6,3,9,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 10:00,2017,6,3,10,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 11:00,2017,6,3,11,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 12:00,2017,6,3,12,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 13:00,2017,6,3,13,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 14:00,2017,6,3,14,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 15:00,2017,6,3,15,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 16:00,2017,6,3,16,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 17:00,2017,6,3,17,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 18:00,2017,6,3,18,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 19:00,2017,6,3,19,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 20:00,2017,6,3,20,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 21:00,2017,6,3,21,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 22:00,2017,6,3,22,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/3/2017 23:00,2017,6,3,23,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 0:00,2017,6,4,0,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 1:00,2017,6,4,1,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 2:00,2017,6,4,2,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 3:00,2017,6,4,3,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 4:00,2017,6,4,4,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 5:00,2017,6,4,5,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 6:00,2017,6,4,6,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 7:00,2017,6,4,7,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 8:00,2017,6,4,8,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 9:00,2017,6,4,9,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 10:00,2017,6,4,10,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 11:00,2017,6,4,11,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 12:00,2017,6,4,12,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 13:00,2017,6,4,13,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 14:00,2017,6,4,14,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 15:00,2017,6,4,15,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 16:00,2017,6,4,16,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 17:00,2017,6,4,17,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 18:00,2017,6,4,18,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 19:00,2017,6,4,19,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 20:00,2017,6,4,20,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 21:00,2017,6,4,21,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 22:00,2017,6,4,22,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/4/2017 23:00,2017,6,4,23,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 0:00,2017,6,5,0,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 1:00,2017,6,5,1,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 2:00,2017,6,5,2,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 3:00,2017,6,5,3,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 4:00,2017,6,5,4,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 5:00,2017,6,5,5,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 6:00,2017,6,5,6,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 7:00,2017,6,5,7,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 8:00,2017,6,5,8,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 9:00,2017,6,5,9,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 10:00,2017,6,5,10,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 11:00,2017,6,5,11,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 12:00,2017,6,5,12,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 13:00,2017,6,5,13,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 14:00,2017,6,5,14,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 15:00,2017,6,5,15,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 16:00,2017,6,5,16,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 17:00,2017,6,5,17,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 18:00,2017,6,5,18,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 19:00,2017,6,5,19,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 20:00,2017,6,5,20,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 21:00,2017,6,5,21,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 22:00,2017,6,5,22,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/5/2017 23:00,2017,6,5,23,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 0:00,2017,6,6,0,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 1:00,2017,6,6,1,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 2:00,2017,6,6,2,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 3:00,2017,6,6,3,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 4:00,2017,6,6,4,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 5:00,2017,6,6,5,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 6:00,2017,6,6,6,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 7:00,2017,6,6,7,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 8:00,2017,6,6,8,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 9:00,2017,6,6,9,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 10:00,2017,6,6,10,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 11:00,2017,6,6,11,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 12:00,2017,6,6,12,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 13:00,2017,6,6,13,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 14:00,2017,6,6,14,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 15:00,2017,6,6,15,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 16:00,2017,6,6,16,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 17:00,2017,6,6,17,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 18:00,2017,6,6,18,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 19:00,2017,6,6,19,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 20:00,2017,6,6,20,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 21:00,2017,6,6,21,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 22:00,2017,6,6,22,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/6/2017 23:00,2017,6,6,23,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 0:00,2017,6,7,0,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 1:00,2017,6,7,1,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 2:00,2017,6,7,2,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 3:00,2017,6,7,3,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 4:00,2017,6,7,4,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 5:00,2017,6,7,5,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 6:00,2017,6,7,6,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 7:00,2017,6,7,7,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 8:00,2017,6,7,8,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 9:00,2017,6,7,9,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 10:00,2017,6,7,10,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 11:00,2017,6,7,11,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 12:00,2017,6,7,12,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 13:00,2017,6,7,13,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 14:00,2017,6,7,14,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 15:00,2017,6,7,15,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 16:00,2017,6,7,16,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 17:00,2017,6,7,17,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 18:00,2017,6,7,18,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 19:00,2017,6,7,19,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 20:00,2017,6,7,20,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 21:00,2017,6,7,21,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 22:00,2017,6,7,22,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/7/2017 23:00,2017,6,7,23,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 0:00,2017,6,8,0,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 1:00,2017,6,8,1,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 2:00,2017,6,8,2,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 3:00,2017,6,8,3,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 4:00,2017,6,8,4,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 5:00,2017,6,8,5,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 6:00,2017,6,8,6,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 7:00,2017,6,8,7,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 8:00,2017,6,8,8,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 9:00,2017,6,8,9,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 10:00,2017,6,8,10,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 11:00,2017,6,8,11,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 12:00,2017,6,8,12,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 13:00,2017,6,8,13,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 14:00,2017,6,8,14,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 15:00,2017,6,8,15,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 16:00,2017,6,8,16,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 17:00,2017,6,8,17,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 18:00,2017,6,8,18,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 19:00,2017,6,8,19,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 20:00,2017,6,8,20,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 21:00,2017,6,8,21,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 22:00,2017,6,8,22,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/8/2017 23:00,2017,6,8,23,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 0:00,2017,6,9,0,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 1:00,2017,6,9,1,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 2:00,2017,6,9,2,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 3:00,2017,6,9,3,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 4:00,2017,6,9,4,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 5:00,2017,6,9,5,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 6:00,2017,6,9,6,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 7:00,2017,6,9,7,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 8:00,2017,6,9,8,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 9:00,2017,6,9,9,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 10:00,2017,6,9,10,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 11:00,2017,6,9,11,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 12:00,2017,6,9,12,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 13:00,2017,6,9,13,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 14:00,2017,6,9,14,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 15:00,2017,6,9,15,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 16:00,2017,6,9,16,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 17:00,2017,6,9,17,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 18:00,2017,6,9,18,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 19:00,2017,6,9,19,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 20:00,2017,6,9,20,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 21:00,2017,6,9,21,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 22:00,2017,6,9,22,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/9/2017 23:00,2017,6,9,23,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 0:00,2017,6,10,0,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 1:00,2017,6,10,1,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 2:00,2017,6,10,2,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 3:00,2017,6,10,3,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 4:00,2017,6,10,4,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 5:00,2017,6,10,5,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 6:00,2017,6,10,6,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 7:00,2017,6,10,7,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 8:00,2017,6,10,8,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 9:00,2017,6,10,9,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 10:00,2017,6,10,10,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 11:00,2017,6,10,11,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 12:00,2017,6,10,12,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 13:00,2017,6,10,13,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 14:00,2017,6,10,14,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 15:00,2017,6,10,15,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 16:00,2017,6,10,16,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 17:00,2017,6,10,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 18:00,2017,6,10,18,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 19:00,2017,6,10,19,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 20:00,2017,6,10,20,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 21:00,2017,6,10,21,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 22:00,2017,6,10,22,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/10/2017 23:00,2017,6,10,23,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 0:00,2017,6,11,0,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 1:00,2017,6,11,1,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 2:00,2017,6,11,2,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 3:00,2017,6,11,3,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 4:00,2017,6,11,4,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 5:00,2017,6,11,5,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 6:00,2017,6,11,6,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 7:00,2017,6,11,7,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 8:00,2017,6,11,8,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 9:00,2017,6,11,9,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 10:00,2017,6,11,10,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 11:00,2017,6,11,11,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 12:00,2017,6,11,12,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 13:00,2017,6,11,13,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 14:00,2017,6,11,14,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 15:00,2017,6,11,15,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 16:00,2017,6,11,16,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 17:00,2017,6,11,17,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 18:00,2017,6,11,18,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 19:00,2017,6,11,19,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 20:00,2017,6,11,20,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 21:00,2017,6,11,21,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 22:00,2017,6,11,22,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/11/2017 23:00,2017,6,11,23,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 0:00,2017,6,12,0,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 1:00,2017,6,12,1,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 2:00,2017,6,12,2,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 3:00,2017,6,12,3,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 4:00,2017,6,12,4,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 5:00,2017,6,12,5,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 6:00,2017,6,12,6,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 7:00,2017,6,12,7,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 8:00,2017,6,12,8,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 9:00,2017,6,12,9,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 10:00,2017,6,12,10,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 11:00,2017,6,12,11,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 12:00,2017,6,12,12,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 13:00,2017,6,12,13,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 14:00,2017,6,12,14,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 15:00,2017,6,12,15,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 16:00,2017,6,12,16,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 17:00,2017,6,12,17,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 18:00,2017,6,12,18,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 19:00,2017,6,12,19,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 20:00,2017,6,12,20,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 21:00,2017,6,12,21,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 22:00,2017,6,12,22,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/12/2017 23:00,2017,6,12,23,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 0:00,2017,6,13,0,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 1:00,2017,6,13,1,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 2:00,2017,6,13,2,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 3:00,2017,6,13,3,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 4:00,2017,6,13,4,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 5:00,2017,6,13,5,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 6:00,2017,6,13,6,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 7:00,2017,6,13,7,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 8:00,2017,6,13,8,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 9:00,2017,6,13,9,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 10:00,2017,6,13,10,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 11:00,2017,6,13,11,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 12:00,2017,6,13,12,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 13:00,2017,6,13,13,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 14:00,2017,6,13,14,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 15:00,2017,6,13,15,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 16:00,2017,6,13,16,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 17:00,2017,6,13,17,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 18:00,2017,6,13,18,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,6/13/2017 19:00,2017,6,13,19,32,µg/m³,1 Hr,Valid
